Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,216
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,23
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,44
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,5
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,72
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,17
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,26
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,12
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,56
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,37
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,48
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,7
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,94
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,55
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,111
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,15
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,183
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,10
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,3
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,3
